CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,logMstar,z_use,mu_obs,mu_lcdm_67p4,mu_resid_67p4,mu_resid_centered,H0_proxy_centered,logMstar_proxy,Reff_kpc,stellar_age_Gyr,sigma_v_km_s,sSFR,logsSFR,metallicity,morphology,Reff_kpc_was_missing,stellar_age_Gyr_was_missing,sigma_v_km_s_was_missing,logsSFR_was_missing,metallicity_was_missing,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,F_fill,G_absorb,G_sat,G_overflow,well_regime
ATLAS16dpb,150,0.02215,0.00085,0.02238,3e-05,0.02309,3e-05,15.7951,0.287366,35.0481,0.288632,-9.0,0,0,0.098219,0.049178,-2.54831,0.2206,16.4648,0.10901,0.00465672,0.000467533,-0.00123046,4.95187e-06,-1.65984e-05,44.3919,5.9782,-999,-999,-9.0,68.0666,250,0.16073,10.8735,0.0,57689.3,0.5896,7,17.9054,0.0219471,0.1137,0.0842,-0.0624,0.004,1.0,0.018,ATLAS16DPB,10.8735,0.02215,35.0481,35.004345880831266,0.0437541191687316,0.2239008810587588,60.79665990629893,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,5.9999807768950095,1.0,2.4494860177424083,2.4494860177424083,0.3890749647416664,2.129987841515138,0.005002442941753782,0.9949975570582462,0.5278598872251319,overflowing
SNF20080514-002,57,0.02219,0.00085,0.02292,1e-05,0.02194,1e-05,15.7606,0.214466,35.0136,0.216159,-9.0,0,0,-0.18285,0.028136,-1.5105,0.077264,15.5948,0.0356535,0.0103771,0.000340764,-0.000210577,1.46379e-08,-7.74735e-06,202.303,11.2724,-999,-999,-9.0,212.718,250,0.0288915,7.0,-9.0,54612.4,0.1456,47,40.0742,0.75272,0.0644,0.0841,0.1244,0.018,1.0,0.004,SNF20080514-002,7.0,0.02219,35.0136,35.00832889120147,0.0052711087985244,0.1854178706885516,61.883707169132705,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
2006dm,57,0.02228,0.00087,0.02161,0.00015,0.02284,0.00015,15.5529,0.178146,34.8059,0.18018,-9.0,0,0,-0.032922,0.027967,-1.90086,0.068507,15.7631,0.0371616,0.00888667,0.000304165,-0.000120775,-1.10276e-06,-6.91039e-06,355.449,-3.669,-999,-999,-9.0,-197.622,250,0.0331738,11.0056,-9.0,53928.7,0.0741,59,74.9029,0.0792619,0.0624,0.0857,-0.0208,0.001,1.0,0.004,2006DM,11.0056,0.02228,34.8059,35.017264890596515,-0.2113648905965135,-0.0312181287064862,68.37597344363442,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,8.132982896090974,1.0,2.851838743100386,2.851838743100386,0.4551249647416662,2.4798597766090316,0.0017308434234277748,0.9982691565765722,0.5957185099663801,overflowing
2006dm,56,0.02228,0.00087,0.02161,0.00015,0.02284,0.00015,15.5704,0.256694,34.8234,0.25811,-9.0,0,0,0.00159,0.049084,-1.7604,0.17003,15.8442,0.0436232,0.00824785,0.000331386,-0.00019067,-1.2604e-05,-1.13871e-05,355.449,-3.669,-999,-999,-9.0,-197.622,250,0.0331738,11.0056,0.002,53929.1,0.1416,26,13.2439,0.98168,0.1302,0.0857,-0.0433,0.001,1.0,0.006,2006DM,11.0056,0.02228,34.8234,35.017264890596515,-0.1938648905965152,-0.013718128706488,67.82714270060484,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,8.132982896090974,1.0,2.851838743100386,2.851838743100386,0.4551249647416662,2.4798597766090316,0.0017308434234277748,0.9982691565765722,0.5957185099663801,overflowing
2008ia,5,0.02231,0.00086,0.02257,0.0001,0.02194,0.0001,15.6715,0.167677,34.9245,0.169837,-9.0,0,0,-0.083436,0.042639,-1.24683,0.048337,15.6701,0.13297,0.00968157,0.00118569,-0.000697233,1.72057e-05,-4.7602e-05,132.647,-61.2779,-999,-999,-9.0,76.4961,250,0.19479,10.7732,10.0,54813.5,0.07,53,107.354,1.47773e-05,0.0466,0.0846,0.0203,0.001,1.0,0.003,2008IA,10.7732,0.02231,34.9245,35.02023566455934,-0.095735664559335,0.0844110973306922,64.8302471228344,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.762663071229764,1.0,2.182352823112313,2.182352823112313,0.338924964741666,1.8976981070541852,0.011156746978845278,0.9888432530211547,0.4677681413659371,overflowing
2004bg,57,0.02234,0.00085,0.02214,3e-05,0.02103,3e-05,15.5197,0.197164,34.7727,0.199004,-9.0,0,0,-0.148768,0.025799,0.19286,0.067197,15.1791,0.0312379,0.0152176,0.000437827,-0.000339026,4.40437e-06,-9.67036e-06,170.256,21.3398,-999,-999,-9.0,-56.8675,250,0.0189699,8.84045,-9.0,53109.1,0.1522,50,75.5211,0.0113562,0.0582,0.0835,0.0955,0.003,1.0,0.005,2004BG,8.84045,0.02234,34.7727,35.023202509942,-0.2505025099420024,-0.0703557480519751,69.61952344362149,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.055603209312729364,1.0,0.23580334675541925,0.23580334675541925,-0.6274500352583333,0.20504638848297327,0.9999847609374231,1.5239062576960103e-05,0.0,filling/absorbing
2004bg,63,0.02234,0.00085,0.02214,3e-05,0.02103,3e-05,15.6174,0.202689,34.8704,0.204479,-9.0,0,0,-0.090271,0.028986,0.58396,0.11684,15.3444,0.0460527,0.013069,0.000554337,-0.000342992,3.1639e-06,-1.28813e-05,170.256,21.3398,-999,-999,-9.0,-56.8675,250,0.0189699,8.84045,0.138,53109.7,0.525,31,71.8454,4.3613e-05,0.0638,0.0835,0.0399,0.002,1.0,0.006,2004BG,8.84045,0.02234,34.8704,35.023202509942,-0.1528025099420062,0.0273442519480209,66.55658742465585,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.055603209312729364,1.0,0.23580334675541925,0.23580334675541925,-0.6274500352583333,0.20504638848297327,0.9999847609374231,1.5239062576960103e-05,0.0,filling/absorbing
2002cu,57,0.02236,0.00085,0.02217,4e-05,0.02252,4e-05,15.5284,0.223034,34.7814,0.224663,-9.0,0,0,-0.003168,0.027574,-1.8507,0.064268,15.8649,0.045559,0.00809177,0.000339542,-0.000157461,6.46336e-07,-7.34822e-06,272.71,31.109,-999,-999,-9.0,-55.5213,250,0.0538298,7.0,-9.0,52416.5,0.0488,68,56.3529,0.84235,0.0588,0.0835,0.0209,0.004,1.0,0.012,2002CU,7.0,0.02236,34.7814,35.02517822952521,-0.243778229525212,-0.0636314676351847,69.4042699087427,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
2006cp,64,0.02239,0.00085,0.02334,0.0,0.02229,0.0,15.5184,0.301448,34.7714,0.302654,-9.0,0,0,0.056545,0.027581,0.32303,0.075474,15.7271,0.0339727,0.00918626,0.000287438,-0.000191197,-1.36245e-06,-6.58485e-06,184.812,22.4273,-999,-999,-9.0,277.725,250,0.0227274,8.32354,0.352,53897.7,0.0692,21,20.6538,0.48026,0.0629,0.0833,0.0292,0.004,1.0,0.024,2006CP,8.32354,0.02239,34.7714,35.02813855067231,-0.2567385506723099,-0.0765917887822826,69.8197443517828,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.01691180097221877,1.0,0.1300453909917543,0.1300453909917543,-0.8859050352583339,0.11308294868848201,0.9999997635279763,2.3647202369462298e-07,0.0,filling/absorbing
2006cp,57,0.02239,0.00085,0.02334,0.0,0.02229,0.0,15.6073,0.241616,34.8603,0.24312,-9.0,0,0,-0.01644,0.025942,0.042377,0.095119,15.6143,0.0324353,0.0101929,0.000304504,0.000131654,-3.88385e-06,-6.77003e-06,184.812,22.4273,-999,-999,-9.0,277.725,250,0.0227274,8.32354,-9.0,53897.6,0.0696,40,51.9661,0.0973675,0.0568,0.0833,0.0116,0.002,1.0,0.01,2006CP,8.32354,0.02239,34.8603,35.02813855067231,-0.1678385506723074,0.0123082112177197,67.0190479792728,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.01691180097221877,1.0,0.1300453909917543,0.1300453909917543,-0.8859050352583339,0.11308294868848201,0.9999997635279763,2.3647202369462298e-07,0.0,filling/absorbing
2000fa,57,0.0224,0.00085,0.02181,2e-05,0.02128,2e-05,15.506,0.287454,34.759,0.288719,-9.0,0,0,0.041252,0.042342,0.50832,0.068025,15.6332,0.0499044,0.0100166,0.000460397,-0.00032644,1.39547e-07,-1.39723e-05,108.874,23.4284,-999,-999,-9.0,-173.537,250,0.0577134,8.26184,-9.0,51892.6,0.0617,47,62.2227,0.0675925,0.1033,0.0833,0.0222,0.003,1.0,0.021,2000FA,8.26184,0.0224,34.759,35.02912445707862,-0.270124457078623,-0.0899776951885957,70.25147313216728,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.014672018264762911,1.0,0.12112811666606353,0.12112811666606353,-0.9167550352583339,0.10532879710092481,0.9999998561765149,1.4382348509291855e-07,0.0,filling/absorbing
2000fa,62,0.0224,0.00085,0.02181,2e-05,0.02128,2e-05,15.5467,0.253838,34.7997,0.25527,-9.0,0,0,0.033432,0.0288,0.48583,0.083589,15.6505,0.049014,0.00985849,0.000445047,-7.58875e-05,-4.08662e-06,-9.82625e-06,108.874,23.4284,-999,-999,-9.0,-173.537,250,0.0577134,8.26184,4.0,51893.1,0.0807,17,16.3089,0.50205,0.0632,0.0833,0.0197,0.003,1.0,0.019,2000FA,8.26184,0.0224,34.7997,35.02912445707862,-0.2294244570786219,-0.0492776951885946,68.94700976888768,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.014672018264762911,1.0,0.12112811666606353,0.12112811666606353,-0.9167550352583339,0.10532879710092481,0.9999998561765149,1.4382348509291855e-07,0.0,filling/absorbing
ASASSN-16bn,18,0.02241,0.00086,0.02253,8e-05,0.02317,8e-05,15.7862,0.21282,35.0392,0.214526,-9.0,0,0,-0.088084,0.04006,1.46775,0.34863,15.3837,0.10185,0.0126039,0.00118229,0.000813715,2.79296e-05,-3.73811e-05,47.6437,4.2697,-999,-999,-9.0,35.5736,250,0.1483,7.0,-9.0,57427.2,0.5516,20,12.2214,0.90825,0.0836,0.0843,0.034,0.003,1.0,0.006,ASASSN-16BN,7.0,0.02241,35.0392,35.03010993047512,0.0090900695248805,0.1892368314149078,61.77496816310731,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
ASASSN-17aj,150,0.02255,0.00086,0.02253,0.00011,0.02127,0.00011,15.4776,0.241638,34.7306,0.243141,-9.0,0,0,0.00592,0.033153,0.1408,0.13185,15.5584,0.0442677,0.010731,0.000437526,0.00028422,-9.85749e-06,-1.19848e-05,173.294,-10.2218,-999,-999,-9.0,-6.6903,250,0.0359668,7.0,0.014,57773.1,0.1394,8,20.6062,0.0082705,0.0734,0.0837,0.0309,0.001,1.0,0.014,ASASSN-17AJ,7.0,0.02255,34.7306,35.043861307302606,-0.3132613073026036,-0.1331145454125763,71.66099032131297,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
AT2017cfb,150,0.02266,0.00085,0.02382,1e-05,0.0229,1e-05,15.5908,0.218888,34.8438,0.220547,-9.0,0,0,-0.076928,0.033144,0.9422,0.1487,15.3027,0.0410039,0.0135806,0.000512886,-0.000345163,-4.55409e-06,-1.41473e-05,208.528,9.4128,-999,-999,-9.0,339.032,250,0.028389,8.97146,0.013,57836.8,0.2723,7,7.70642,0.35919,0.0781,0.0824,0.0364,0.001,1.0,0.006,AT2017CFB,8.97146,0.02266,34.8438,35.05460715769061,-0.2108071576906098,-0.0306603958005826,68.3584136380641,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0751813048308776,1.0,0.27419211702401675,0.27419211702401675,-0.5619450352583334,0.2384279278469711,0.999956199320506,4.3800679494031483e-05,0.0,filling/absorbing
2006bq,64,0.0227,0.00086,0.02226,0.00012,0.02271,0.00012,15.6163,0.201499,34.8693,0.2033,-9.0,0,0,0.026805,0.028181,-1.67036,0.069881,15.9408,0.0455047,0.00754558,0.000316245,-0.000134226,1.87654e-06,-7.12546e-06,279.995,39.9824,-999,-999,-9.0,-131.5,250,0.0508714,11.2189,0.415,53848.2,0.1788,50,80.2622,0.0042365,0.0589,0.0832,-0.0572,0.001,1.0,0.008,2006BQ,11.2189,0.0227,34.8693,35.058502019343614,-0.189202019343611,-0.0090552574535837,67.68165160067186,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,13.290761323070006,1.0,3.6456499394619692,3.6456499394619692,0.5617749647416662,3.170130382140843,0.00031068849977600177,0.999689311500224,0.6843428774443739,overflowing
2002ef,57,0.02273,0.00087,0.02224,0.00015,0.02341,0.00015,15.4319,0.357306,34.6849,0.358325,-9.0,0,0,0.25356,0.019226,-0.546957,0.077221,16.3785,0.027675,0.00504211,0.000128521,-0.000115712,3.04343e-07,-2.03101e-06,357.873,-13.3796,-999,-999,-9.0,-142.234,250,0.0277445,7.0,-9.0,52491.4,0.0823,67,68.8521,0.41447,0.0426,0.084,0.0294,0.024,1.0,0.049,2002EF,7.0,0.02273,34.6849,35.061418736991726,-0.3765187369917271,-0.1963719751016998,73.77925941925425,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
2010cr,56,0.02295,0.00085,0.02368,1e-05,0.02269,1e-05,16.0155,0.303676,35.2685,0.304874,-9.0,0,0,0.030866,0.065695,-1.41732,0.34555,16.3133,0.0734261,0.00535393,0.000362075,-0.00141945,3.95302e-05,-1.67714e-05,202.354,11.7962,-999,-999,-9.0,212.718,250,0.0295228,10.1282,0.002,55309.4,0.8491,22,21.3009,0.50222,0.1648,0.0813,-0.0591,0.001,1.0,0.009,2010CR,10.1282,0.02295,35.2685,35.08269299207424,0.1858070079257672,0.3659537698157944,56.9467760950617,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.0785737813244174,1.0,1.0385441523850116,1.0385441523850116,0.01642496474166616,0.9030818716391407,0.6711949134785995,0.32880508652140045,0.0,near-capacity/saturated
ASASSN-15il,150,0.02295,0.00087,0.02374,0.00015,0.02331,0.00015,15.6054,0.19945,34.8584,0.20127,-9.0,0,0,-0.11218,0.04066,1.24762,0.12464,15.1833,0.10222,0.015159,0.00142718,7.31279e-06,-1.39298e-05,-4.62329e-05,239.284,-12.6733,-999,-999,-9.0,232.326,250,0.14964,9.87434,0.002,57161.4,0.1944,12,39.3529,9.20323e-05,0.08,0.0833,0.0565,0.001,1.0,0.005,ASASSN-15IL,9.87434,0.02295,34.8584,35.08269299207424,-0.2242929920742327,-0.0441462301842054,68.78427159217527,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.6011596998844133,1.0,0.7753449538721985,0.7753449538721985,-0.1105050352583336,0.6742130033671292,0.9404456391997112,0.059554360800288794,0.0,filling/absorbing
2000cn,57,0.02298,0.00085,0.0226,3e-05,0.02289,3e-05,15.7462,0.266,34.9992,0.267367,-9.0,0,0,0.071239,0.043449,-2.47558,0.10546,16.3056,0.0463015,0.00539186,0.000229937,-0.000581725,3.75153e-07,-7.32234e-06,269.418,27.8328,-999,-999,-9.0,-112.159,250,0.0490264,10.7339,-9.0,51707.0,0.0688,48,53.1074,0.28387,0.1088,0.0812,-0.0785,0.002,1.0,0.014,2000CN,10.7339,0.02298,34.9992,35.0855784715749,-0.0863784715748963,0.0937682903151309,64.55148512736302,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.350607046962528,1.0,2.08581105409221,2.08581105409221,0.3192749647416664,1.8137487426888783,0.01525056278510728,0.9847494372148927,0.4418134648624025,overflowing
2000cn,62,0.02298,0.00085,0.0226,3e-05,0.02289,3e-05,15.7182,0.235743,34.9712,0.237284,-9.0,0,0,0.075158,0.028791,-2.56473,0.15877,16.3011,0.0441177,0.00541462,0.000220017,0.000285149,-4.03241e-06,-5.04895e-06,269.418,27.8328,-999,-999,-9.0,-112.159,250,0.0490264,10.7339,0.28089,51707.8,0.0706,32,25.383,0.79023,0.0643,0.0812,-0.0803,0.002,1.0,0.015,2000CN,10.7339,0.02298,34.9712,35.0855784715749,-0.114378471574895,0.0657682903151322,65.38923228476409,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.350607046962528,1.0,2.08581105409221,2.08581105409221,0.3192749647416664,1.8137487426888783,0.01525056278510728,0.9847494372148927,0.4418134648624025,overflowing
2017hoq,18,0.02303,0.00086,0.0235,9e-05,0.02341,9e-05,15.732,0.188819,34.985,0.19074,-9.0,0,0,-0.063076,0.026278,0.78087,0.13028,15.4939,0.0497219,0.011388,0.000521521,-0.000255954,-2.11071e-06,-1.07446e-05,79.8345,-17.6116,-999,-999,-9.0,137.154,250,0.0640348,7.0,-9.0,58061.7,0.2555,50,39.8633,0.84701,0.0583,0.082,0.0197,0.002,1.0,0.006,2017HOQ,7.0,0.02303,34.985,35.09037938004346,-0.105379380043459,0.0747673818465682,65.11880469739512,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
2009jb,56,0.02307,0.00086,0.02324,6e-05,0.02338,6e-05,15.5136,0.339266,34.7666,0.340338,-9.0,0,0,0.022295,0.058604,-0.07521,0.51713,15.6622,0.048934,0.00975292,0.000439563,0.00164986,-5.10087e-05,-1.76909e-05,260.925,30.4973,-999,-999,-9.0,51.6176,250,0.0371716,7.79338,0.03,55075.7,0.5193,6,0.33928,0.99928,0.1704,0.0819,0.0161,0.003,1.0,0.017,2009JB,7.79338,0.02307,34.7666,35.09421273086436,-0.3276127308643595,-0.1474659689743322,72.13617169091756,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.004989187883502986,1.0,0.07063418926837396,0.07063418926837396,-1.1509850352583337,0.061421034146412146,0.9999999967022337,3.297766251880299e-09,0.0,filling/absorbing
2014ai,51,0.02313,0.00085,0.02317,4e-05,0.02233,4e-05,15.7695,0.269874,35.0225,0.271221,-9.0,0,0,0.084192,0.037906,-1.00094,0.25544,16.1471,0.0499409,0.00623942,0.000286996,-0.00012064,-3.28687e-05,-8.13207e-06,139.934,33.7637,-999,-999,-9.0,10.2019,250,0.0147017,11.5,0.002,56745.6,0.3524,11,2.98822,0.99088,0.1034,0.0807,-0.0828,0.002,1.0,0.016,2014AI,11.5,0.02313,35.0225,35.099950517016886,-0.0774505170168851,0.1026962448731421,64.28662815857015,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,25.38924923936908,1.0,5.038774986228003,5.038774986228003,0.7023249647416664,4.381543466285221,3.225493127734236e-05,0.9999677450687227,0.7717450302278906,overflowing
ASASSN-14fa,56,0.02316,0.00087,0.02262,0.00015,0.02315,0.00015,15.63,0.273642,34.883,0.27497,-9.0,0,0,-0.090364,0.056882,-1.93908,0.26272,15.7401,0.0458916,0.00907693,0.000383662,0.00108141,-7.50057e-06,-1.58964e-05,43.0961,-31.8217,-999,-999,-9.0,-159.488,250,0.0174568,9.74865,0.0,56879.5,0.4167,12,9.74464,0.63835,0.1485,0.0825,0.0511,0.003,1.0,0.006,ASASSN-14FA,9.74865,0.02316,34.883,35.10281392267601,-0.2198139226760105,-0.0396671607859832,68.6425373492068,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.4500905129826477,1.0,0.6708879087180807,0.6708879087180807,-0.1733500352583338,0.5833807901896354,0.9775202926792471,0.02247970732075289,0.0,filling/absorbing
2004at,57,0.02321,0.00085,0.02287,1e-05,0.02237,1e-05,15.6638,0.17647,34.9168,0.178524,-9.0,0,0,-0.113423,0.022711,-0.046048,0.052886,15.4314,0.0260364,0.0120623,0.000289259,-1.56697e-05,-2.352e-06,-5.51541e-06,164.688,59.4867,-999,-999,-9.0,-99.4465,250,0.0102219,7.0,-9.0,53092.4,0.0479,53,34.9758,0.97346,0.0518,0.0804,0.0592,0.002,1.0,0.005,2004AT,7.0,0.02321,34.9168,35.10757816863818,-0.1907781686381753,-0.010631406748148,67.73079572587999,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
PS15cku,150,0.02325,0.00086,0.02222,7e-05,0.02327,7e-05,15.8007,0.22811,35.0537,0.229702,-9.0,0,0,-0.010924,0.034209,0.75555,0.14045,15.7328,0.0409601,0.00913877,0.000344766,-0.000188493,-3.36987e-06,-1.00229e-05,21.0939,3.5876,-999,-999,-9.0,-301.9,250,0.022645,9.13095,0.011,57319.3,0.2875,12,22.3063,0.0342274,0.0789,0.0812,0.0249,0.001,1.0,0.011,PS15CKU,9.13095,0.02325,35.0537,35.1113823033672,-0.0576823033672013,0.1224644585228258,63.704044315057594,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.10854250968244933,1.0,0.32945792949413594,0.32945792949413594,-0.48220003525833355,0.2864851560818574,0.9998416397822306,0.00015836021776935785,0.0,filling/absorbing
2007ci,57,0.02331,0.00085,0.02295,1e-05,0.02184,1e-05,15.3948,0.265593,34.6478,0.266962,-9.0,0,0,-0.044303,0.027136,-2.4632,0.097065,15.66,0.031843,0.00977258,0.000286615,0.000175524,-5.72589e-06,-6.37212e-06,176.441,19.7705,-999,-999,-9.0,-103.556,250,0.022204,10.8379,-9.0,54246.7,0.0778,37,70.3622,0.00076673,0.0625,0.0801,-0.0136,0.001,1.0,0.004,2007CI,10.8379,0.02331,34.6478,35.117076454010856,-0.4692764540108598,-0.2891296921208326,76.99913297475244,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,5.527768655808379,1.0,2.351120914235497,2.351120914235497,0.37127496474166605,2.0444529689004325,0.0066536633550110524,0.993346336644989,0.5074724369977693,overflowing
2007ci,64,0.02331,0.00085,0.02295,1e-05,0.02184,1e-05,15.1771,0.278115,34.4301,0.279423,-9.0,0,0,0.012243,0.028386,-2.79197,0.097035,15.6285,0.0339941,0.0100599,0.000314972,0.000210572,-4.84666e-06,-7.57827e-06,176.441,19.7705,-999,-999,-9.0,-103.556,250,0.022204,10.8379,0.028,54246.6,0.0644,49,88.0224,0.000526086,0.063,0.0801,-0.0507,0.002,1.0,0.007,2007CI,10.8379,0.02331,34.4301,35.117076454010856,-0.6869764540108534,-0.5068296921208262,85.11886715207764,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,5.527768655808379,1.0,2.351120914235497,2.351120914235497,0.37127496474166605,2.0444529689004325,0.0066536633550110524,0.993346336644989,0.5074724369977693,overflowing
2009al,51,0.02342,0.00087,0.02328,0.00014,0.02207,0.00014,15.7321,0.281287,34.9851,0.282579,-9.0,0,0,0.15147,0.027541,0.26837,0.22181,16.089,0.0380912,0.0065825,0.000230936,0.000406005,-9.98682e-06,-5.06316e-06,162.842,8.5785,-999,-999,-9.0,-42.2047,250,0.021174,10.7706,0.002,54897.0,0.0098,38,56.5505,0.02683,0.0688,0.0816,-0.1243,0.002,1.0,0.022,2009AL,10.7706,0.02342,34.9851,35.12747839462925,-0.1423783946292474,0.0377683672607798,66.23784935147913,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.734235513890023,1.0,2.1758300215298854,2.1758300215298854,0.33762496474166637,1.8920261056781613,0.011390295692187302,0.9886097043078127,0.4660959285512863,overflowing
2009al,5,0.02342,0.00087,0.02328,0.00014,0.02207,0.00014,15.7551,0.220042,35.0081,0.221692,-9.0,0,0,0.057782,0.023588,-0.148779,0.058514,15.9279,0.0268882,0.00763564,0.000189096,-0.00058289,3.46475e-06,-3.88571e-06,162.842,8.5785,-999,-999,-9.0,-42.2047,250,0.021174,10.7706,0.04,54896.9,0.1678,45,313.067,7.74498e-42,0.0556,0.0816,-0.0802,0.001,1.0,0.012,2009AL,10.7706,0.02342,35.0081,35.12747839462925,-0.1193783946292512,0.0607683672607759,65.53996771051727,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.734235513890023,1.0,2.1758300215298854,2.1758300215298854,0.33762496474166637,1.8920261056781613,0.011390295692187302,0.9886097043078127,0.4660959285512863,overflowing
2009al,65,0.02342,0.00087,0.02328,0.00014,0.02207,0.00014,15.7253,0.22378,34.9783,0.225403,-9.0,0,0,0.056867,0.028756,-0.486661,0.097323,15.9492,0.0341804,0.00748725,0.000235708,-0.000252879,-2.74266e-06,-5.68022e-06,162.842,8.5785,-999,-999,-9.0,-42.2047,250,0.021174,10.7706,0.477,54897.2,0.1081,44,105.73,5.38252e-07,0.0674,0.0816,-0.0762,0.002,1.0,0.012,2009AL,10.7706,0.02342,34.9783,35.12747839462925,-0.1491783946292528,0.0309683672607743,66.44559933480802,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.734235513890023,1.0,2.1758300215298854,2.1758300215298854,0.33762496474166637,1.8920261056781613,0.011390295692187302,0.9886097043078127,0.4660959285512863,overflowing
2009cz,56,0.02343,0.00085,0.02315,1e-05,0.02227,1e-05,15.6052,0.258869,34.8582,0.260273,-9.0,0,1,0.00834,0.049726,0.73538,0.25892,15.5189,0.0411628,0.0111291,0.000421929,0.00116268,-3.53358e-05,-1.54388e-05,138.75,29.7353,-999,-999,-9.0,-82.8904,250,0.0222801,10.5159,0.001,54943.6,0.2198,22,6.11632,0.99966,0.1321,0.0797,-0.056,0.001,1.0,0.007,2009CZ,10.5159,0.02343,34.8582,35.1284216420068,-0.2702216420068026,-0.0900748801167754,70.25461732922183,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.633600275518838,1.0,1.6228372386466015,1.6228372386466015,0.21027496474166651,1.411162816214436,0.0823454055229258,0.9176545944770742,0.26737201621387957,overflowing
